xslth_balance_0,fmeyv_balance_frequency_1,pwnjx_purchases_2,dxuli_oneoff_purchases_3,ojukq_installments_purchases_4,bvnag_cash_advance_5,gdoka_purchases_frequency_6,vozgu_oneoff_purchases_frequency_7,byefw_purchases_installments_frequency_8,jltvu_cash_advance_frequency_9,pmfyh_cash_advance_trx_10,jgcmz_purchases_trx_11,ehdqb_credit_limit_12,matvy_payments_13,itzsv_minimum_payments_14,ubvma_prc_full_payment_15,lkrsn_tenure_16
-0.01424922093714492,0.12272927441340087,-0.0016942406615628228,-0.014534327846906609,0.02262454912476724,-0.0207664194787213,0.5096494516201115,-0.20245768357542138,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,-0.007569364252052059,-0.10999831219915263,-0.012811984231858711,0.01712546131186559,-0.1537146484916212,0.08044692737430174
-0.04902973744250821,-0.05908872558659917,0.009971032912410197,0.02207347981355523,-0.018269673097454985,-0.0207664194787213,-0.2403505483798885,0.04754231642457862,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.024329140788364907,-0.08328712689030454,-0.02025818562386784,-0.009274870119079265,-0.1537146484916212,0.08044692737430174
-0.0024967632057235783,0.12272927441340087,0.04516322566613948,0.04680407566132731,0.01363077134698946,-0.0207664194787213,0.5096494516201115,0.04754231642457862,0.5522296584357549,-0.09009613355679813,-0.02641322614343462,0.03153678099934459,-0.04989814525424444,-0.022177588045697957,-0.004894885314231451,0.0962853515083788,0.08044692737430174
-0.033753966377594,0.12272927441340087,0.023138970559498043,-0.004231405340849998,0.058084549124767244,-0.0207664194787213,0.2596494516201115,-0.03579068357542137,0.3855626584357548,-0.09009613355679813,-0.02641322614343462,0.03153678099934459,0.10035227210802601,-0.001523070933799364,-0.008023807619359077,-0.0703816484916212,0.08044692737430174
0.0634505652791877,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.013408933173298809,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,-0.03454080022346479,-0.018283144842621613,-0.04108891732467776,-0.04989814525424444,-0.018286055860035164,0.0016458918629383157,-0.1537146484916212,0.08044692737430174
0.27945700161527876,0.12272927441340087,0.012408248410017537,-0.014534327846906609,0.05336143801365613,0.028058939108844,0.009649451620111493,-0.20245768357542138,0.13556265843575482,0.02101519977653521,0.006107099059817413,-0.010362660341437534,0.11704676292605606,0.005131857503609015,0.016303652550687577,-0.1537146484916212,0.08044692737430174
0.02665524512792791,-0.0022707255865991316,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.03830102636801624,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.07657053310986854,-0.0020229822409955954,-0.04108891732467776,-0.04989814525424444,-0.02644183886551073,-0.006382034253910103,-0.1537146484916212,-0.5862197392923649
-0.07999654751648795,-0.42272572558659915,-0.00987375773318478,-0.014534327846906609,0.004796993569211683,-0.0207664194787213,-0.0736835483798885,-0.20245768357542138,-0.031104341564245186,-0.09009613355679813,-0.02641322614343462,-0.01874254860959396,-0.06659263607227449,-0.0291504327570755,-0.010352608058514845,0.0962853515083788,0.08044692737430174
0.022296608249953123,0.12272927441340087,-0.010172496078565867,-0.010461832523529627,-0.003231895319677205,-0.0207664194787213,0.1763164516201115,-0.11912468357542137,0.21889565843575481,-0.09009613355679813,-0.02641322614343462,-0.015949252520208484,0.2839916711063566,-0.00024262853153283738,-0.0015652285485868605,-0.1537146484916212,0.08044692737430174
0.10573341673579126,0.12272927441340087,-0.012328102255373698,-0.014534327846906609,-0.0005523397641216509,-0.0207664194787213,0.5096494516201115,-0.20245768357542138,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,-0.007569364252052059,-0.01650916361818434,-0.013390053741220159,0.151837738371254,-0.1537146484916212,0.08044692737430174
0.02374660337092543,0.12272927441340087,-0.016854243084096297,-0.014534327846906609,-0.010417228653010539,-0.0207664194787213,0.1763164516201115,-0.20245768357542138,0.30222965843575483,-0.09009613355679813,-0.02641322614343462,-0.01874254860959396,-0.08328712689030454,-0.02977190634009888,0.1661264747089302,-0.1537146484916212,0.08044692737430174
0.25232481899884346,0.12272927441340087,0.109233118611775,0.1304573002312313,0.0017263269025450175,-0.015907662746012935,0.5096494516201115,0.7142093164245786,0.6355626584357548,0.13212586644320187,0.02236726166144343,0.21589432289878593,0.22556095324325137,0.006798208099077884,0.010412357294643557,-0.1537146484916212,0.08044692737430174
-0.07520465091223408,-0.2409067255865991,-0.003819463211434284,-0.014534327846906609,0.017992549124767238,-0.0207664194787213,0.5096494516201115,-0.20245768357542138,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,0.006397116194875315,-0.08996492321751656,0.012351494169219341,-0.010180811332591695,-0.1537146484916212,0.08044692737430174
0.11740063447408411,-0.05908872558659917,0.06617401348503757,0.07021675314300416,0.017009882458100572,0.14840811011802038,0.5096494516201115,-0.11912468357542137,0.5522296584357549,0.13212586644320187,0.07927783076713449,-0.004776068162666585,0.15043574456211617,0.15271438208930166,0.007345216333429387,-0.1537146484916212,0.08044692737430174
0.19976204969239567,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.0038169684363501886,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.15232786644320187,0.006107099059817413,-0.04108891732467776,0.05026879965393586,-0.006120032863029502,0.010376074919359407,-0.1537146484916212,-0.08621973929236493
-0.07323861790343997,0.12272927441340087,-0.012308526227280467,-0.014534327846906609,-0.0005096730974549827,-0.0207664194787213,0.5096494516201115,-0.20245768357542138,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,-0.007569364252052059,-0.04989814525424444,-0.029924947171829006,-0.009177280288198546,-0.1537146484916212,0.08044692737430174
0.0027039876940272685,0.12272927441340087,-0.018377094936182278,-0.012031951202421957,-0.018269673097454985,-0.015572211424019001,-0.3236835483798885,-0.03579068357542137,-0.3644373415642452,0.07657053310986854,0.014237180360630422,-0.03550232514590681,-0.09330382138112257,-0.016619486481532667,0.0014001047427609039,-0.1537146484916212,0.08044692737430174
-0.07555372273036193,0.12272927441340087,-0.015700073094432852,-0.014534327846906609,-0.007901673097454983,-0.0207664194787213,0.5096494516201115,-0.20245768357542138,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,-0.007569364252052059,-0.11667610852636465,-0.030073452824681032,-0.009154464295966938,-0.1537146484916212,0.08044692737430174
0.2934594802592192,0.12272927441340087,-0.012564442011207612,-0.009516081350540573,-0.010158561986343873,0.026672645657022733,0.1763164516201115,-0.03579068357542137,0.05222965843575483,0.4654591997765352,0.10366807466957352,-0.01874254860959396,0.2005192170162063,-0.0025964442737229144,0.010269388115904264,-0.1537146484916212,0.08044692737430174
-0.08099564747787583,0.12272927441340087,-0.018417878328043178,-0.014534327846906609,-0.01382522865301054,-0.0207664194787213,-0.0736835483798885,-0.20245768357542138,0.05222965843575483,-0.09009613355679813,-0.02641322614343462,-0.027122436877750383,0.08031888312638995,-0.031000199025425425,-0.009220746584206959,-0.1537146484916212,0.08044692737430174
0.5551472042811149,0.12272927441340087,0.041493128232577156,0.010322613488307597,0.07172188245810057,0.04677222318027333,0.5096494516201115,-0.03579068357542137,0.6355626584357548,0.2432371997765352,0.05488758686469546,0.13768203239599264,0.2839916711063566,0.04923317445689142,0.0317750242473978,-0.1537146484916212,0.08044692737430174
-0.021120547036449427,0.12272927441340087,0.0070250446013381375,-0.004721086103829543,0.023850771346989465,-0.017036547718482932,0.5096494516201115,-0.11912468357542137,0.6355626584357548,0.02101519977653521,-0.010153063541808604,0.0846094066976686,0.05026879965393586,-0.021433630899725404,-0.007949062299342379,-0.1537146484916212,0.08044692737430174
0.27140212313415507,0.12272927441340087,-0.013830766328488531,-0.006562295585874378,-0.018269673097454985,0.004469136647435106,-0.4070175483798885,-0.11912468357542137,-0.3644373415642452,0.02101519977653521,-0.0020229822409955954,-0.03270902905652133,0.2005192170162063,-0.00025679406756222065,0.021497457981025387,-0.1537146484916212,0.08044692737430174
-0.07555552726483464,0.12272927441340087,-0.007471819869537119,0.001088107677028501,-0.018269673097454985,-0.0207664194787213,0.4263164516201115,0.7142093164245786,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.010362660341437534,-0.10999831219915263,-0.025821290492021684,-0.008741499499809702,0.1462853515083788,0.08044692737430174
0.1025370257202968,-0.14999772558659918,-0.009297080572271665,-0.014534327846906609,0.0060538824581005705,-0.0207664194787213,0.5096494516201115,-0.20245768357542138,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,-0.0019827720732811093,0.21721370783423635,0.13805716077494454,0.2224734950560795,-0.1537146484916212,0.08044692737430174
0.00482462242410404,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.01866055951599363,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,-0.03454080022346479,-0.018283144842621613,-0.04108891732467776,-0.08996492321751656,-0.027239811643884147,-0.0030054794806950074,-0.1537146484916212,0.08044692737430174
0.30785902727380543,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.16747923007685603,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.3947525331098685,0.06301766816550847,-0.04108891732467776,0.15043574456211617,-0.001908111605054684,0.014693012304834694,-0.1537146484916212,-0.08621973929236493
0.1303884857266877,0.12272927441340087,0.02808640382614374,0.02575320013616555,0.014547215791433905,0.015248882182388237,0.2596494516201115,0.2975423164245786,0.3855626584357548,0.13212586644320187,0.030497342962256438,0.0734362223401267,0.016879818017875758,-0.002272201607488713,0.008859688949957948,-0.1537146484916212,0.08044692737430174
0.24706764074093343,0.12272927441340087,-0.016297141951276416,-0.009529574557937305,-0.018269673097454985,0.04130131326916068,-0.4070175483798885,-0.11912468357542137,-0.3644373415642452,0.13212586644320187,0.07114774946632148,-0.03550232514590681,0.15043574456211617,-0.009779528479168756,0.01551186261454614,-0.1537146484916212,0.08044692737430174
-0.00802769969857867,-0.42272572558659915,-0.0008149507330418344,0.00909693959459727,-0.018269673097454985,0.11020617407291732,-0.4070175483798885,-0.11912468357542137,-0.3644373415642452,0.13212586644320187,0.02236726166144343,-0.024329140788364907,0.10035227210802601,0.36154170527348695,-0.001888034993069578,0.1796183515083788,0.08044692737430174
-0.0473150481386879,-0.14999772558659918,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.04570047190110943,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.07657053310986854,-0.0020229822409955954,-0.04108891732467776,-0.08996492321751656,0.026298796675712915,-0.007602435218872741,0.012952351508378812,0.08044692737430174
-0.040937845577389095,0.03182027441340085,0.010672711169376965,0.00475605210954713,0.014632104680322793,0.02566016209641257,0.09298245162011148,0.21420931642457863,-0.031104341564245186,0.07657053310986854,0.06301766816550847,0.034330077088730065,-0.04989814525424444,-0.009282736916091721,-0.006557895598245427,-0.04260364849162121,0.08044692737430174
0.13339376607055978,0.12272927441340087,-0.016300812456543898,-0.00953399051672169,-0.018269673097454985,-0.0207664194787213,-0.4070175483798885,-0.11912468357542137,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.03829562123529228,0.00018532719984570807,-0.017051326572733026,0.012264167587010238,-0.1537146484916212,0.08044692737430174
-0.010698470214675777,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.010664949447882339,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,-0.03454080022346479,-0.018283144842621613,-0.04108891732467776,-0.0999816177083346,-0.02671155367063389,-0.007104822488574612,-0.1537146484916212,0.08044692737430174
0.19699855433504215,0.12272927441340087,0.010649260719056952,-0.0030086754196625956,0.028647660235878357,-0.0207664194787213,0.5096494516201115,0.1308753164245786,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,0.01477700446303174,0.1337412537440861,-0.005969903302623053,0.005948580703584835,-0.1537146484916212,0.08044692737430174
0.03559480787193811,0.12272927441340087,-0.011545876799481651,-0.012154616724210419,-0.0031585619863438727,-0.01684915994839222,-0.15701754837988852,-0.11912468357542137,-0.031104341564245186,0.02101519977653521,-0.010153063541808604,-0.027122436877750383,-0.0699315342358805,-0.03416981793934672,,-0.1537146484916212,0.08044692737430174
-0.05723991742452058,-0.37727072558659913,-0.0182192632096806,-0.014534327846906609,-0.01339233976412165,0.0007380249750802206,-0.1153505483798885,-0.20245768357542138,-0.11443734156424518,-0.006762800223464797,-0.018283144842621613,-0.03270902905652133,-0.09330382138112257,-0.030699631475147062,-0.009384144998242047,-0.1537146484916212,-0.5862197392923649
0.12317488537571697,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.021257135310341173,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.2432371997765352,0.030497342962256438,-0.04108891732467776,-0.009831367290972321,-0.03416981793934672,,-0.1537146484916212,0.08044692737430174
-0.0700833869623487,0.12272927441340087,0.028291340370244753,0.01988390024963116,0.025626771346989458,-0.0207664194787213,0.5096494516201115,0.46420931642457863,0.6355626584357548,-0.09009613355679813,-0.02641322614343462,0.20192784245185855,-0.03988145076342641,0.01598552828631619,-0.009011687824131585,0.7629523515083788,0.08044692737430174
-0.03679356700947639,0.12272927441340087,-0.010108262236384951,-0.0020837773853775825,-0.018269673097454985,-0.0060201684162040645,-0.3236835483798885,-0.03579068357542137,-0.3644373415642452,-0.03454080022346479,-0.010153063541808604,-0.03270902905652133,-0.01650916361818434,-0.022579730030687414,-0.007561662683728807,-0.0703816484916212,0.08044692737430174
0.17680158229767648,0.12272927441340087,-0.0020755653754622318,0.0013157748854678909,-0.006920784208566095,0.16020840477337822,0.1346494516201115,0.17254231642457862,-0.11443734156424518,0.4932371997765352,0.27439978198664666,-0.015949252520208484,0.25060268947029646,0.12578799103116756,0.0019397567380592968,-0.1537146484916212,-0.5862197392923649
-0.02549927687330254,0.12272927441340087,0.042917284276359755,0.03997185142875348,0.021112993569211685,-0.0207664194787213,0.1763164516201115,0.3808753164245786,0.13556265843575482,-0.09009613355679813,-0.02641322614343462,0.00919041228426079,-0.06659263607227449,-0.006571485886149447,0.005997420739715993,-0.1537146484916212,0.08044692737430174
6.33441445639693e-05,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.013948894152102364,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.07657053310986854,-0.0020229822409955954,-0.04108891732467776,-0.03320365443621439,-0.02053012853811782,-0.0037002843798996997,-0.1537146484916212,0.08044692737430174
-0.05775312027546912,0.011618274413400798,0.019902604498376386,0.03402208295992586,-0.018269673097454985,0.021265457864547335,0.1763164516201115,0.46420931642457863,-0.3644373415642452,-0.01602213355679814,-0.018283144842621613,-0.010362660341437534,-0.04989814525424444,0.02714646336745456,-0.009577240627238286,0.046285351508378814,-0.41955307262569824
-0.08180449382174236,-0.2409067255865991,-0.014135622182648754,-0.014534327846906609,-0.004491895319677206,-0.0207664194787213,0.1763164516201115,-0.20245768357542138,0.30222965843575483,-0.09009613355679813,-0.02641322614343462,-0.01874254860959396,-0.11667610852636465,-0.025948119058022835,,-0.1537146484916212,0.08044692737430174
-0.01325825797478753,0.12272927441340087,0.005723850484016147,0.016963724837935002,-0.018269673097454985,-0.0207664194787213,-0.2403505483798885,0.04754231642457862,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.024329140788364907,0.05026879965393586,-0.03416981793934672,,-0.1537146484916212,0.08044692737430174
0.10821447902765753,0.12272927441340087,-0.014068941336956185,-0.0068488422447722285,-0.018269673097454985,-0.0065850812527031575,-0.2403505483798885,0.04754231642457862,-0.3644373415642452,0.18768186644320187,0.014237180360630422,-0.029915732967135858,-0.01650916361818434,-0.03416981793934672,,-0.1537146484916212,0.08044692737430174
0.043157581337364186,0.12272927441340087,0.08593907259954447,0.10295691690147574,0.0007761046803227929,-0.0207664194787213,0.4263164516201115,0.7142093164245786,0.13556265843575482,-0.09009613355679813,-0.02641322614343462,0.07622951842951219,0.10035227210802601,0.07778924234078623,0.005854346949031362,-0.0703816484916212,0.08044692737430174
0.12637958442297317,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.016002125864083457,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.031115866443201873,-0.0020229822409955954,-0.04108891732467776,-0.01650916361818434,-0.01908865947694957,0.0096328022182707,-0.1537146484916212,-0.08621973929236493
0.20634357198742642,0.12272927441340087,-0.015787349553015174,-0.014534327846906609,-0.008091895319677207,-0.00017565274135499269,-0.0736835483798885,-0.20245768357542138,-0.031104341564245186,0.13212586644320187,0.006107099059817413,-0.024329140788364907,0.05026879965393586,0.0074408937983235605,0.013491310715285526,-0.1537146484916212,0.08044692737430174
0.016522444781386713,-0.14999772558659918,-0.018152786280947332,-0.011762087054487337,-0.018269673097454985,-0.0207664194787213,-0.3236835483798885,-0.03579068357542137,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.03550232514590681,0.0669632904719659,0.03502544861249491,-0.004137108696328803,-0.1537146484916212,0.08044692737430174
-0.0004558663820436823,0.12272927441340087,-0.019107117650492375,-0.012910236338427352,-0.018269673097454985,-0.0207664194787213,-0.4070175483798885,-0.11912468357542137,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.03829562123529228,-0.09664271954472858,-0.027504325556160236,-0.00035325500310222645,-0.1537146484916212,0.08044692737430174
-0.039641146720622494,0.03182027441340085,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.06026663961369878,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.27354053310986853,0.030497342962256438,-0.04108891732467776,-0.011500816372775327,0.05202933000292275,-0.008148046234111677,-0.0628056484916212,-0.08621973929236493
-0.0817786661989243,-0.7863617255865991,-0.003328023339510448,0.006073479813555227,-0.018269673097454985,-0.0207664194787213,-0.4070175483798885,-0.11912468357542137,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.03829562123529228,-0.09664271954472858,-0.03416981793934672,,-0.1537146484916212,0.08044692737430174
0.0188735683558402,0.12272927441340087,0.01803513298506581,-0.014534327846906609,0.06562543801365614,0.013303253101335436,0.5096494516201115,-0.20245768357542138,0.6355626584357548,-0.03454080022346479,0.006107099059817413,0.1293021441278362,-0.08829547413571356,0.0385418961843074,0.03144758672515019,-0.0703816484916212,0.08044692737430174
0.01016561207659964,0.12272927441340087,-0.012048939938085845,-0.006555916978741378,-0.014397673097454983,-0.0207664194787213,0.09298245162011148,0.1308753164245786,-0.19777034156424517,-0.09009613355679813,-0.02641322614343462,-0.010362660341437534,-0.08996492321751656,-0.018841960855949302,0.00044104937596761126,-0.1537146484916212,0.08044692737430174
-0.03962725841123659,-0.0022707255865991316,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.0014945199733951088,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,-0.006762800223464797,-0.018283144842621613,-0.04108891732467776,-0.0999816177083346,-0.03128987911809376,-0.008962546935405966,-0.1537146484916212,-0.5862197392923649
0.0006212316989986804,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.01264314419995458,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.18768186644320187,0.02236726166144343,-0.04108891732467776,-0.06659263607227449,-0.02352300342946445,-0.006692163937245224,-0.1537146484916212,0.08044692737430174
0.1273975266040335,0.12272927441340087,-0.015083836043414662,-0.009858318156330386,-0.015029673097454982,-0.0207664194787213,0.1763164516201115,-0.11912468357542137,0.21889565843575481,-0.09009613355679813,-0.02641322614343462,-0.01874254860959396,0.05026879965393586,0.10141052690567832,0.0017982944398813297,-0.0703816484916212,0.08044692737430174
0.007087101629632634,0.12272927441340087,0.007350903902306723,0.0189212212346353,-0.018269673097454985,-0.0207664194787213,-0.15701754837988852,0.1308753164245786,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,-0.029915732967135858,-0.09330382138112257,-0.0021554476876956235,0.0007761063203133316,-0.1537146484916212,0.08044692737430174
0.20601692751228382,0.12272927441340087,-0.011910888156636698,-0.014534327846906609,0.000356993569211684,-0.007498783090208703,0.4263164516201115,-0.20245768357542138,0.4688956584357548,0.13212586644320187,0.006107099059817413,-0.010362660341437534,0.058616045062950886,-0.008772001793931842,0.01723257440278122,-0.1537146484916212,0.08044692737430174
0.07487984996953653,0.03182027441340085,0.07178009853023679,0.02629096578368617,0.10880499356921167,0.5583192909570289,0.1763164516201115,0.2975423164245786,0.21889565843575481,0.4654591997765352,0.19309896897851658,0.05108985362504291,0.08365778128999596,0.5224522007744214,0.003178070597637292,0.3008303515083788,0.08044692737430174
-0.04770546697519297,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.010511414868093273,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,-0.006762800223464797,-0.0020229822409955954,-0.04108891732467776,0.08365778128999596,-0.016219672859047157,-0.00946550750478345,0.0962853515083788,-0.5862197392923649
0.012839143639665688,0.12272927441340087,-0.005899416196340147,-0.002192213706638584,-0.008899895319677206,-0.0207664194787213,0.009649451620111493,-0.10245768357542137,0.035562658435754846,-0.09009613355679813,-0.02641322614343462,-0.01874254860959396,-0.07493988148128952,-0.016642384609171335,-0.0031600692495866514,-0.1537146484916212,-0.2528864059590316
-0.054200115565304366,0.03182027441340085,-0.004308048245927856,-0.0018595448115482718,-0.0060341175418994275,-0.0207664194787213,-0.2176235483798885,-0.11154868357542137,-0.18261934156424517,-0.09009613355679813,-0.02641322614343462,-0.021535844698979432,0.05026879965393586,-0.008437579496389638,-0.00901361804736574,-0.1537146484916212,-0.08621973929236493
0.22559090156207404,0.12272927441340087,-0.008999565728646405,-0.008413318309662288,-0.004386561986343873,-0.0207664194787213,0.3429824516201115,-0.03579068357542137,0.3855626584357548,-0.09009613355679813,-0.02641322614343462,-0.0019827720732811093,0.05026879965393586,0.005064937556179467,0.016977966832133862,-0.1537146484916212,0.08044692737430174
0.008568105557170089,0.12272927441340087,-0.008097437100683313,0.0003354320353344913,-0.018269673097454985,-0.0207664194787213,0.5096494516201115,0.7975423164245786,-0.3644373415642452,-0.09009613355679813,-0.02641322614343462,0.006397116194875315,0.21721370783423635,0.02418653025717022,-0.003148299299804599,-0.1537146484916212,0.08044692737430174
-0.05175959548750476,0.12272927441340087,-0.013931705223344257,-0.014534327846906609,-0.0040474508752327614,-0.0207664194787213,0.2596494516201115,-0.20245768357542138,0.30222965843575483,-0.09009613355679813,-0.02641322614343462,-0.01874254860959396,-0.0999816177083346,-0.005800959741978732,-0.00882153677338009,-0.1537146484916212,0.08044692737430174
-0.018839234328298864,0.12272927441340087,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,-0.019953350576913182,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,-0.03454080022346479,-0.018283144842621613,-0.04108891732467776,-0.10999831219915263,-0.03359257395789231,0.09656915616860416,-0.1537146484916212,0.08044692737430174
0.26410277909157304,0.12272927441340087,-0.012531611380759583,-0.004999291507245778,-0.018269673097454985,0.07728635894043227,0.09298245162011148,0.3808753164245786,-0.3644373415642452,0.18768186644320187,0.030497342962256438,-0.021535844698979432,0.08365778128999596,-0.0021403305036306825,0.02145370464020461,-0.1537146484916212,0.08044692737430174
-0.08124276677416056,0.03182027441340085,-0.015464141172517548,-0.013547851720683785,-0.009174561986343872,-0.0207664194787213,0.1763164516201115,-0.03579068357542137,0.21889565843575481,-0.09009613355679813,-0.02641322614343462,-0.004776068162666585,0.016879818017875758,-0.027115566795694834,-0.009720195998195479,0.02810335150837881,0.08044692737430174
-0.0778700481543996,-0.6045437255865991,-0.020457047921088142,-0.014534327846906609,-0.018269673097454985,0.04256571016016593,-0.4903505483798885,-0.20245768357542138,-0.3644373415642452,0.02101519977653521,0.014237180360630422,-0.04108891732467776,0.1671302353801462,-0.03187159980221848,-0.009155206159960143,-0.1537146484916212,0.08044692737430174
